temporada,sitio_type,sitio_id,hora,NDVI,dia,BI,ACI,cantos,Luz,Temp
1-june-july,Barranca,Barranca 1,05:55:00,0.317215651,12,10.79864873,1406.322761,9,1.44,21.45
1-june-july,Barranca,Barranca 1,05:55:00,0.317215651,13,9.890292158,1463.101415,3,1.02,22.05
1-june-july,Barranca,Barranca 1,05:55:00,0.317215651,14,9.881269775,2141.114074,10,0.2,23.76
1-june-july,Barranca,Barranca 1,05:55:00,0.317215651,15,3.906091995,1459.285723,0,0,22.35
1-june-july,Barranca,Barranca 1,06:00:00,0.317215651,1,10.79945785,1439.175004,0,3.29,22.61
1-june-july,Barranca,Barranca 1,06:00:00,0.317215651,2,12.74580814,1572.720745,10,3.91,21.83
1-june-july,Barranca,Barranca 1,06:00:00,0.317215651,3,11.62227562,1450.283358,7,25.27,21.96
1-june-july,Barranca,Barranca 1,06:00:00,0.317215651,4,12.18183921,1485.49674,3,18.84,23.76
1-june-july,Barranca,Barranca 1,06:00:00,0.317215651,5,NA,1459.497977,NA,4.32,23.12
1-june-july,Barranca,Barranca 1,06:00:00,0.317215651,6,3.960689731,1617.302073,2,9.52,22.39
1-june-july,Barranca,Barranca 1,06:00:00,0.317215651,7,11.67569609,1410.8687,1,7.23,23.68
1-june-july,Barranca,Barranca 1,06:00:00,0.317215651,8,4.306485429,1500.262733,0,0,21.75
1-june-july,Barranca,Barranca 1,06:00:00,0.317215651,9,6.841990614,1487.76207,0,0.2,22.18
1-june-july,Barranca,Barranca 1,06:00:00,0.317215651,10,10.43919665,1459.327612,25,1.64,22.18
1-june-july,Barranca,Barranca 1,06:00:00,0.317215651,11,10.62651656,NA,5,3.93,22.01
1-june-july,Barranca,Barranca 1,06:00:00,0.317215651,12,12.05485751,1422.823804,11,4.55,21.4
1-june-july,Barranca,Barranca 1,06:00:00,0.317215651,13,10.14792002,1434.138835,3,2.88,22.09
1-june-july,Barranca,Barranca 1,06:00:00,0.317215651,14,11.14534664,2904.937674,32,1.44,23.76
1-june-july,Barranca,Barranca 1,06:00:00,0.317215651,15,4.048957946,1501.800559,0,0.2,22.35
1-june-july,Barranca,Barranca 1,06:05:00,0.317215651,1,10.67114412,1444.30586,0,6.2,22.69
1-june-july,Barranca,Barranca 1,06:05:00,0.317215651,2,11.88998703,1427.694404,0,7.23,21.79
1-june-july,Barranca,Barranca 1,06:05:00,0.317215651,3,11.66170269,1437.798615,10,48.02,21.92
1-june-july,Barranca,Barranca 1,06:05:00,0.317215651,4,10.77784429,1435.408709,3,32.27,23.64
1-june-july,Barranca,Barranca 1,06:05:00,0.317215651,5,NA,1585.236117,NA,9.08,23.21
1-june-july,Barranca,Barranca 1,06:05:00,0.317215651,6,3.979665616,1566.899555,1,20.33,22.35
1-june-july,Barranca,Barranca 1,06:05:00,0.317215651,7,11.44143842,1422.356272,0,16.75,23.68
1-june-july,Barranca,Barranca 1,06:05:00,0.317215651,8,4.230700574,1527.011005,0,0.2,21.75
1-june-july,Barranca,Barranca 1,06:05:00,0.317215651,9,6.705350361,1505.284693,0,0.82,22.13
1-june-july,Barranca,Barranca 1,06:05:00,0.317215651,10,8.724245155,1453.203265,3,4.11,22.13
1-june-july,Barranca,Barranca 1,06:05:00,0.317215651,11,9.231474466,NA,3,6.84,22.05
1-june-july,Barranca,Barranca 1,06:05:00,0.317215651,12,8.615138587,1410.638383,5,10.37,21.36
1-june-july,Barranca,Barranca 1,06:05:00,0.317215651,13,9.975415797,1432.931945,15,6.82,22.01
1-june-july,Barranca,Barranca 1,06:05:00,0.317215651,14,8.484302671,2192.265737,26,4.32,23.81
1-june-july,Barranca,Barranca 1,06:05:00,0.317215651,15,4.938045192,1514.445493,0,1.23,22.39
1-june-july,Barranca,Barranca 1,06:10:00,0.317215651,1,9.162343371,1440.376598,0,11.17,22.65
1-june-july,Barranca,Barranca 1,06:10:00,0.317215651,2,11.9427972,1453.070875,0,11.78,21.83
1-june-july,Barranca,Barranca 1,06:10:00,0.317215651,3,12.82523873,1441.628365,8,86.96,21.92
1-june-july,Barranca,Barranca 1,06:10:00,0.317215651,4,13.99446455,1452.975592,3,48.42,23.59
1-june-july,Barranca,Barranca 1,06:10:00,0.317215651,5,NA,1427.6348,NA,16.13,23.16
1-june-july,Barranca,Barranca 1,06:10:00,0.317215651,6,5.466815357,1461.825544,1,36.9,22.39
1-june-july,Barranca,Barranca 1,06:10:00,0.317215651,7,10.76268412,1419.351958,4,30.21,23.64
1-june-july,Barranca,Barranca 1,06:10:00,0.317215651,8,4.888482575,1503.61758,0,1.02,21.75
1-june-july,Barranca,Barranca 1,06:10:00,0.317215651,9,8.130882115,1508.674443,0,2.05,22.18
1-june-july,Barranca,Barranca 1,06:10:00,0.317215651,10,10.80875281,1496.533942,2,7.85,22.13
1-june-july,Barranca,Barranca 1,06:10:00,0.317215651,11,9.381351057,NA,9,8.93,22.01
1-june-july,Barranca,Barranca 1,06:10:00,0.317215651,12,10.67296573,1400.374571,8,19.5,21.36
1-june-july,Barranca,Barranca 1,06:10:00,0.317215651,13,10.29905866,1429.3112,13,13.25,22.01
1-june-july,Barranca,Barranca 1,06:10:00,0.317215651,14,9.910285573,1912.493901,13,7.66,23.81
1-june-july,Barranca,Barranca 1,06:10:00,0.317215651,15,4.058092239,1458.47371,0,3.11,22.31
1-june-july,Barranca,Barranca 1,06:15:00,0.317215651,1,9.539548623,1443.310675,0,17.39,22.69
1-june-july,Barranca,Barranca 1,06:15:00,0.317215651,2,12.02060641,1543.757832,0,15.1,21.75
1-june-july,Barranca,Barranca 1,06:15:00,0.317215651,3,7.268154762,1458.320299,1,133.52,21.96
1-june-july,Barranca,Barranca 1,06:15:00,0.317215651,4,13.48039948,1422.121269,23,67.88,23.68
1-june-july,Barranca,Barranca 1,06:15:00,0.317215651,5,NA,1435.158537,NA,29.8,23.21
1-june-july,Barranca,Barranca 1,06:15:00,0.317215651,6,5.31263969,1570.705847,1,63.4,22.35
1-june-july,Barranca,Barranca 1,06:15:00,0.317215651,7,12.15146873,1476.515032,27,53.06,23.51
1-june-july,Barranca,Barranca 1,06:15:00,0.317215651,8,4.617490916,1509.251403,6,2.05,21.88
1-june-july,Barranca,Barranca 1,06:15:00,0.317215651,9,7.651882726,1429.856925,0,4.96,22.09
1-june-july,Barranca,Barranca 1,06:15:00,0.317215651,10,10.29527185,1429.393422,35,14.1,22.09
1-june-july,Barranca,Barranca 1,06:15:00,0.317215651,11,8.826277027,NA,10,15.98,22.01
1-june-july,Barranca,Barranca 1,06:15:00,0.317215651,12,10.59592907,1403.606336,3,32.37,21.32
1-june-july,Barranca,Barranca 1,06:15:00,0.317215651,13,9.101416008,1418.975514,15,21.56,21.96
1-june-july,Barranca,Barranca 1,06:15:00,0.317215651,14,8.592145322,2250.893383,23,12.84,23.85
1-june-july,Barranca,Barranca 1,06:15:00,0.317215651,15,5.968429217,1449.923242,4,5.19,22.26
1-june-july,Barranca,Barranca 1,06:20:00,0.317215651,1,11.03264691,1444.118228,1,24.03,22.48
1-june-july,Barranca,Barranca 1,06:20:00,0.317215651,2,10.87154751,1408.244522,0,24.45,21.75
1-june-july,Barranca,Barranca 1,06:20:00,0.317215651,3,10.2931493,1410.344703,6,174.96,22.01
1-june-july,Barranca,Barranca 1,06:20:00,0.317215651,4,11.32775947,1391.835833,23,90.28,23.59
1-june-july,Barranca,Barranca 1,06:20:00,0.317215651,5,NA,1397.31743,NA,62.18,23.16
1-june-july,Barranca,Barranca 1,06:20:00,0.317215651,6,2.641516983,1408.729021,0,91.2,22.35
1-june-july,Barranca,Barranca 1,06:20:00,0.317215651,7,9.422953411,1468.325446,1,96.12,23.46
1-june-july,Barranca,Barranca 1,06:20:00,0.317215651,8,4.10715972,1494.383986,0,2.67,21.92
1-june-july,Barranca,Barranca 1,06:20:00,0.317215651,9,8.861793542,1459.440312,0,9.34,22.13
1-june-july,Barranca,Barranca 1,06:20:00,0.317215651,10,7.02081879,1432.349503,2,21.98,22.13
1-june-july,Barranca,Barranca 1,06:20:00,0.317215651,11,7.438633778,NA,3,24.91,21.92
1-june-july,Barranca,Barranca 1,06:20:00,0.317215651,12,6.004465494,1389.636967,1,49.36,21.28
1-june-july,Barranca,Barranca 1,06:20:00,0.317215651,13,6.56254827,1415.298595,0,31.91,21.96
1-june-july,Barranca,Barranca 1,06:20:00,0.317215651,14,9.901651906,2247.452011,0,22.39,23.85
1-june-july,Barranca,Barranca 1,06:20:00,0.317215651,15,5.789482834,1444.548398,9,9.6,22.22
1-june-july,Barranca,Barranca 1,06:25:00,0.317215651,1,8.343954235,1445.979991,0,32.32,22.52
1-june-july,Barranca,Barranca 1,06:25:00,0.317215651,2,10.36880184,1419.014387,0,40.2,21.62
1-june-july,Barranca,Barranca 1,06:25:00,0.317215651,3,9.166633644,1433.766493,4,255.52,22.01
1-june-july,Barranca,Barranca 1,06:25:00,0.317215651,4,13.64882397,1441.182377,11,117.64,23.51
1-june-july,Barranca,Barranca 1,06:25:00,0.317215651,5,NA,1418.699833,NA,116.92,23.21
1-june-july,Barranca,Barranca 1,06:25:00,0.317215651,6,3.374755787,1398.594891,2,135.96,22.35
1-june-july,Barranca,Barranca 1,06:25:00,0.317215651,7,9.482014923,1414.480307,4,152.64,23.46
1-june-july,Barranca,Barranca 1,06:25:00,0.317215651,8,4.191995919,1493.450208,0,2.88,21.92
1-june-july,Barranca,Barranca 1,06:25:00,0.317215651,9,8.20757325,1426.853339,0,13.48,22.18
1-june-july,Barranca,Barranca 1,06:25:00,0.317215651,10,9.864486837,1450.997494,4,31.96,22.09
1-june-july,Barranca,Barranca 1,06:25:00,0.317215651,11,9.601952406,NA,1,37.78,21.92
1-june-july,Barranca,Barranca 1,06:25:00,0.317215651,12,8.161689561,1386.782061,0,64.34,21.32
1-june-july,Barranca,Barranca 1,06:25:00,0.317215651,13,8.542665747,1391.789439,15,46.06,22.01
1-june-july,Barranca,Barranca 1,06:25:00,0.317215651,14,8.428814796,2218.516102,1,38.6,23.89
1-june-july,Barranca,Barranca 1,06:25:00,0.317215651,15,4.386571312,1472.546794,1,12.48,22.31
1-june-july,Barranca,Barranca 1,06:30:00,0.317215651,1,8.002780687,1483.760545,0,45.18,22.61
1-june-july,Barranca,Barranca 1,06:30:00,0.317215651,2,10.95488006,1415.972528,0,50.54,21.58
1-june-july,Barranca,Barranca 1,06:30:00,0.317215651,3,11.51938662,1446.956813,3,321.76,22.01
1-june-july,Barranca,Barranca 1,06:30:00,0.317215651,4,8.508948112,1459.443134,21,159.88,23.46
1-june-july,Barranca,Barranca 1,06:30:00,0.317215651,5,NA,1402.947572,NA,186.72,23.34
1-june-july,Barranca,Barranca 1,06:30:00,0.317215651,6,3.681343741,1397.706122,4,216.56,22.39
1-june-july,Barranca,Barranca 1,06:30:00,0.317215651,7,11.53851891,1487.376008,27,202.4,23.55
1-june-july,Barranca,Barranca 1,06:30:00,0.317215651,8,3.729232522,1508.814832,0,4.55,21.92
1-june-july,Barranca,Barranca 1,06:30:00,0.317215651,9,9.125878097,1423.760185,4,15.13,22.18
1-june-july,Barranca,Barranca 1,06:30:00,0.317215651,10,7.91326464,1414.226105,2,43.12,22.05
1-june-july,Barranca,Barranca 1,06:30:00,0.317215651,11,7.521053003,NA,1,57.28,21.88
1-june-july,Barranca,Barranca 1,06:30:00,0.317215651,12,10.20299724,1403.395928,12,80.5,21.32
1-june-july,Barranca,Barranca 1,06:30:00,0.317215651,13,7.256452696,1400.657139,7,63.04,21.92
1-june-july,Barranca,Barranca 1,06:30:00,0.317215651,14,5.330351507,2596.959196,0,51.06,23.89
1-june-july,Barranca,Barranca 1,06:30:00,0.317215651,15,6.395376465,1486.191021,10,17.27,22.09
1-june-july,Barranca,Barranca 1,06:35:00,0.317215651,1,6.845399878,1482.740878,1,63.4,22.73
1-june-july,Barranca,Barranca 1,06:35:00,0.317215651,2,5.944734872,1440.403365,0,58.42,21.66
1-june-july,Barranca,Barranca 1,06:35:00,0.317215651,3,9.444545813,1429.55424,0,335.68,22.05
1-june-july,Barranca,Barranca 1,06:35:00,0.317215651,4,6.797084997,1495.09327,16,211.44,23.46
1-june-july,Barranca,Barranca 1,06:35:00,0.317215651,5,NA,1376.097885,NA,275.44,23.38
1-june-july,Barranca,Barranca 1,06:35:00,0.317215651,6,3.428428401,1403.551392,3,294.64,22.35
1-june-july,Barranca,Barranca 1,06:35:00,0.317215651,7,11.88009111,1524.398827,19,257.12,23.55
1-june-july,Barranca,Barranca 1,06:35:00,0.317215651,8,4.488792477,1519.980002,0,7.05,21.83
1-june-july,Barranca,Barranca 1,06:35:00,0.317215651,9,8.651015581,1451.437369,0,16.6,22.13
1-june-july,Barranca,Barranca 1,06:35:00,0.317215651,10,8.361354856,1453.06411,0,48.54,22.05
1-june-july,Barranca,Barranca 1,06:35:00,0.317215651,11,8.561795107,NA,0,62.22,21.92
1-june-july,Barranca,Barranca 1,06:35:00,0.317215651,12,10.53175817,1472.71053,26,95.4,21.32
1-june-july,Barranca,Barranca 1,06:35:00,0.317215651,13,6.320739354,1398.672602,3,78.86,22.05
1-june-july,Barranca,Barranca 1,06:35:00,0.317215651,14,4.80076991,2334.616524,0,68.14,23.89
1-june-july,Barranca,Barranca 1,06:35:00,0.317215651,15,7.245886853,1488.681064,0,22.44,21.92
1-june-july,Barranca,Barranca 1,06:40:00,0.317215651,1,7.988405468,1476.243667,0,86.16,22.82
1-june-july,Barranca,Barranca 1,06:40:00,0.317215651,2,10.3538412,1448.565817,0,74.64,21.7
1-june-july,Barranca,Barranca 1,06:40:00,0.317215651,3,6.930398864,1416.375402,3,410.56,22.13
1-june-july,Barranca,Barranca 1,06:40:00,0.317215651,4,8.704131611,1459.264511,12,314.16,23.51
1-june-july,Barranca,Barranca 1,06:40:00,0.317215651,5,NA,1404.554297,NA,340.96,23.34
1-june-july,Barranca,Barranca 1,06:40:00,0.317215651,6,3.663241911,1391.804981,7,369.12,22.35
1-june-july,Barranca,Barranca 1,06:40:00,0.317215651,7,10.75691418,1485.806087,11,316,23.59
1-june-july,Barranca,Barranca 1,06:40:00,0.317215651,8,4.059163651,1517.605525,3,11.19,21.66
1-june-july,Barranca,Barranca 1,06:40:00,0.317215651,9,10.36137919,1464.280365,38,21.98,22.01
1-june-july,Barranca,Barranca 1,06:40:00,0.317215651,10,8.994774635,1416.121416,0,57.24,22.09
1-june-july,Barranca,Barranca 1,06:40:00,0.317215651,11,9.336519141,NA,4,78.86,21.88
1-june-july,Barranca,Barranca 1,06:40:00,0.317215651,12,10.08432709,1451.43715,29,108.68,21.32
1-june-july,Barranca,Barranca 1,06:40:00,0.317215651,13,6.567775007,1385.849621,7,96.24,22.01
1-june-july,Barranca,Barranca 1,06:40:00,0.317215651,14,4.28386793,2132.284817,4,90.48,23.98
1-june-july,Barranca,Barranca 1,06:40:00,0.317215651,15,5.758559313,1570.733358,2,23.67,21.96
1-june-july,Barranca,Barranca 1,06:45:00,0.317215651,1,7.866181119,1476.788831,0,109.4,22.78
1-june-july,Barranca,Barranca 1,06:45:00,0.317215651,2,11.0619847,1437.996204,1,92,21.62
1-june-july,Barranca,Barranca 1,06:45:00,0.317215651,3,8.97181381,1404.402194,1,425.28,22.18
1-june-july,Barranca,Barranca 1,06:45:00,0.317215651,4,7.422555134,1410.082908,2,394.56,23.59
1-june-july,Barranca,Barranca 1,06:45:00,0.317215651,5,NA,1437.724434,NA,412.32,23.42
1-june-july,Barranca,Barranca 1,06:45:00,0.317215651,6,4.733671917,1389.989932,6,433.76,22.43
1-june-july,Barranca,Barranca 1,06:45:00,0.317215651,7,10.55011628,1411.659441,15,360,23.64
1-june-july,Barranca,Barranca 1,06:45:00,0.317215651,8,4.278283926,1529.811776,0,17.01,21.79
1-june-july,Barranca,Barranca 1,06:45:00,0.317215651,9,10.498485,1420.609093,25,35.72,21.96
1-june-july,Barranca,Barranca 1,06:45:00,0.317215651,10,6.040884823,1407.850955,4,62.64,22.09
1-june-july,Barranca,Barranca 1,06:45:00,0.317215651,11,9.884993536,NA,8,82.96,21.88
1-june-july,Barranca,Barranca 1,06:45:00,0.317215651,12,7.890466392,1427.351759,4,121.88,21.36
1-june-july,Barranca,Barranca 1,06:45:00,0.317215651,13,8.194390005,1386.622381,2,112.8,21.96
1-june-july,Barranca,Barranca 1,06:45:00,0.317215651,14,4.257868143,2283.347505,0,111.28,24.02
1-june-july,Barranca,Barranca 1,06:45:00,0.317215651,15,4.955886713,1557.618415,0,29.08,22.09
1-june-july,Barranca,Barranca 1,06:50:00,0.317215651,1,10.62536639,1462.056093,0,135.16,22.69
1-june-july,Barranca,Barranca 1,06:50:00,0.317215651,2,11.28530709,1400.514675,0,107.76,21.66
1-june-july,Barranca,Barranca 1,06:50:00,0.317215651,3,9.076271343,1394.468361,0,424.48,22.18
1-june-july,Barranca,Barranca 1,06:50:00,0.317215651,4,10.01777195,1395.72459,1,479.2,23.55
1-june-july,Barranca,Barranca 1,06:50:00,0.317215651,5,NA,1396.610292,NA,499.52,23.51
1-june-july,Barranca,Barranca 1,06:50:00,0.317215651,6,6.018214864,1377.58155,10,484.64,22.48
1-june-july,Barranca,Barranca 1,06:50:00,0.317215651,7,14.41960283,1406.574632,11,413.12,23.68
1-june-july,Barranca,Barranca 1,06:50:00,0.317215651,8,5.45713381,1518.104011,0,22.85,21.83
1-june-july,Barranca,Barranca 1,06:50:00,0.317215651,9,10.65272539,1439.606392,6,46.52,21.96
1-june-july,Barranca,Barranca 1,06:50:00,0.317215651,10,6.017328411,1448.760713,2,72.16,22.05
1-june-july,Barranca,Barranca 1,06:50:00,0.317215651,11,7.843913503,NA,2,88.72,21.92
1-june-july,Barranca,Barranca 1,06:50:00,0.317215651,12,6.144778153,1407.698467,0,131.88,21.36
1-june-july,Barranca,Barranca 1,06:50:00,0.317215651,13,10.94893406,1421.695831,20,126.92,22.01
1-june-july,Barranca,Barranca 1,06:50:00,0.317215651,14,6.197691783,2307.284173,0,132.88,24.02
1-june-july,Barranca,Barranca 1,06:50:00,0.317215651,15,3.102388678,1524.773228,0,38.65,22.13
1-june-july,Barranca,Barranca 1,06:55:00,0.317215651,1,10.62116787,1469.949263,1,174.16,22.82
1-june-july,Barranca,Barranca 1,06:55:00,0.317215651,2,11.23141979,1406.439122,0,123.52,21.66
1-june-july,Barranca,Barranca 1,06:55:00,0.317215651,3,7.832123061,1450.277195,4,410.24,22.26
1-june-july,Barranca,Barranca 1,06:55:00,0.317215651,4,9.903134661,1426.695724,2,572.32,23.72
1-june-july,Barranca,Barranca 1,06:55:00,0.317215651,5,NA,1390.392799,NA,562.4,23.55
1-june-july,Barranca,Barranca 1,06:55:00,0.317215651,6,3.058374714,1457.087955,5,550.88,22.52
1-june-july,Barranca,Barranca 1,06:55:00,0.317215651,7,14.74401929,1432.351808,21,471.04,23.72
1-june-july,Barranca,Barranca 1,06:55:00,0.317215651,8,4.928059656,1526.225234,0,30.73,21.62
1-june-july,Barranca,Barranca 1,06:55:00,0.317215651,9,9.273204508,1443.041957,4,55.64,22.05
1-june-july,Barranca,Barranca 1,06:55:00,0.317215651,10,5.294719495,1408.754177,0,69.68,22.05
1-june-july,Barranca,Barranca 1,06:55:00,0.317215651,11,10.58246465,NA,15,90.36,21.88
1-june-july,Barranca,Barranca 1,06:55:00,0.317215651,12,8.304419356,1439.982034,4,140.2,21.4
1-june-july,Barranca,Barranca 1,06:55:00,0.317215651,13,6.416348797,1384.4381,9,140.2,21.96
1-june-july,Barranca,Barranca 1,06:55:00,0.317215651,14,8.722802702,2322.166743,5,152.76,24.02
1-june-july,Barranca,Barranca 1,06:55:00,0.317215651,15,4.392186541,1524.941672,1,51.92,22.05
1-june-july,Barranca,Barranca 1,07:00:00,0.317215651,1,7.830434024,1484.727226,1,206.48,22.82
1-june-july,Barranca,Barranca 1,07:00:00,0.317215651,2,10.93132071,1426.608364,0,150.92,21.49
1-june-july,Barranca,Barranca 1,07:00:00,0.317215651,3,5.870276134,1441.831783,1,406.72,22.26
1-june-july,Barranca,Barranca 1,07:00:00,0.317215651,4,8.119389576,1406.899923,2,631.2,23.76
1-june-july,Barranca,Barranca 1,07:00:00,0.317215651,5,NA,1385.114967,NA,638.24,23.59
1-june-july,Barranca,Barranca 1,07:00:00,0.317215651,6,2.621240577,1467.842812,2,531.52,22.52
1-june-july,Barranca,Barranca 1,07:00:00,0.317215651,7,12.56356992,1408.707697,8,544.32,23.89
1-june-july,Barranca,Barranca 1,07:00:00,0.317215651,8,4.681337752,1503.789354,1,38.65,21.7
1-june-july,Barranca,Barranca 1,07:00:00,0.317215651,9,9.607458282,1423.560586,4,57.74,22.01
1-june-july,Barranca,Barranca 1,07:00:00,0.317215651,10,6.895451778,1414.708678,3,77.92,22.05
1-june-july,Barranca,Barranca 1,07:00:00,0.317215651,11,10.20687021,NA,5,102.84,21.88
1-june-july,Barranca,Barranca 1,07:00:00,0.317215651,12,8.897024894,1432.457377,2,148.44,21.36
1-june-july,Barranca,Barranca 1,07:00:00,0.317215651,13,7.952173743,1456.385122,20,151.84,22.01
1-june-july,Barranca,Barranca 1,07:00:00,0.317215651,14,10.30469885,2047.243816,30,170.24,24.06
1-june-july,Barranca,Barranca 1,07:00:00,0.317215651,15,2.496054766,1505.845023,0,66.5,22.13
1-june-july,Barranca,Barranca 1,07:05:00,0.317215651,1,11.26746073,1491.91135,0,264.56,22.82
1-june-july,Barranca,Barranca 1,07:05:00,0.317215651,2,10.60718356,1460.038242,1,171.68,21.4
1-june-july,Barranca,Barranca 1,07:05:00,0.317215651,3,7.024255288,1446.112309,2,420,22.22
1-june-july,Barranca,Barranca 1,07:05:00,0.317215651,4,7.88343447,1398.008958,2,705.6,23.85
1-june-july,Barranca,Barranca 1,07:05:00,0.317215651,5,NA,1391.545994,NA,696.64,23.72
1-june-july,Barranca,Barranca 1,07:05:00,0.317215651,6,2.963640357,1387.16566,1,541.44,22.48
1-june-july,Barranca,Barranca 1,07:05:00,0.317215651,7,10.90457687,1405.308805,15,554.24,23.94
1-june-july,Barranca,Barranca 1,07:05:00,0.317215651,8,6.368385607,1468.309978,0,42.36,21.7
1-june-july,Barranca,Barranca 1,07:05:00,0.317215651,9,9.666228574,1420.989098,2,61.5,22.05
1-june-july,Barranca,Barranca 1,07:05:00,0.317215651,10,6.477740855,1424.591738,9,82.04,22.01
1-june-july,Barranca,Barranca 1,07:05:00,0.317215651,11,8.910194401,NA,12,108.68,21.88
1-june-july,Barranca,Barranca 1,07:05:00,0.317215651,12,9.0745308,1383.50844,3,153.48,21.36
1-june-july,Barranca,Barranca 1,07:05:00,0.317215651,13,9.650662253,1408.80112,12,162.64,22.05
1-june-july,Barranca,Barranca 1,07:05:00,0.317215651,14,8.846107496,1565.881848,29,185.04,24.06
1-june-july,Barranca,Barranca 1,07:05:00,0.317215651,15,2.541960595,1499.154344,0,81.52,22.05
1-june-july,Barranca,Barranca 1,07:10:00,0.317215651,1,10.42937456,1468.179024,0,359.04,22.78
1-june-july,Barranca,Barranca 1,07:10:00,0.317215651,2,7.729828185,1458.213256,2,186.72,21.36
1-june-july,Barranca,Barranca 1,07:10:00,0.317215651,3,9.847302001,1399.147618,7,440.8,22.22
1-june-july,Barranca,Barranca 1,07:10:00,0.317215651,4,6.675825107,1385.586717,6,815.36,23.76
1-june-july,Barranca,Barranca 1,07:10:00,0.317215651,5,NA,1387.375914,NA,742.4,23.68
1-june-july,Barranca,Barranca 1,07:10:00,0.317215651,6,4.099829444,1386.008325,2,729.6,22.56
1-june-july,Barranca,Barranca 1,07:10:00,0.317215651,7,9.183046926,1406.49601,7,586.4,24.02
1-june-july,Barranca,Barranca 1,07:10:00,0.317215651,8,6.261606007,1498.246451,0,49,21.75
1-june-july,Barranca,Barranca 1,07:10:00,0.317215651,9,10.10228457,1431.412503,5,67.32,22.01
1-june-july,Barranca,Barranca 1,07:10:00,0.317215651,10,7.40749782,1397.962436,14,86.24,21.96
1-june-july,Barranca,Barranca 1,07:10:00,0.317215651,11,6.64901684,NA,9,136.08,21.92
1-june-july,Barranca,Barranca 1,07:10:00,0.317215651,12,5.995539953,1396.902367,0,160.88,21.4
1-june-july,Barranca,Barranca 1,07:10:00,0.317215651,13,9.345774728,1401.256825,13,174.4,22.09
1-june-july,Barranca,Barranca 1,07:10:00,0.317215651,14,5.224870624,1725.216174,7,197.6,24.02
